user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
Priya6260,"New Delhi, India",Twitter for Android,,12/14/2020 12:31,FALSE,1541,the very least to get back on the first floor The key idea behind observing Retail Democracy Day is to provide equa… https://t.co/POQ8yB7C7f,0,FALSE
HemaKas74,,Twitter for Android,,12/14/2020 12:31,FALSE,2611,the first day I have to do a lot of things that The key idea behind observing Retail Democracy Day is to provide eq… https://t.co/CAOCz4ZU9a,0,FALSE
pratistha74,"New Delhi, India",Twitter for Android,,12/14/2020 12:30,FALSE,1104,the very important that I get a chance The key idea behind observing Retail Democracy Day is to provide equal oppor… https://t.co/gyb6IckpOH,0,FALSE
anita7409,Delhi,Twitter for Android,,12/14/2020 12:30,FALSE,1642,"the very best in a few days and then
The key idea behind observing Retail Democracy Day is to provide equal opportu… https://t.co/O6D1WpKE56",0,FALSE
Khushidatta2,,Twitter for Android,,12/14/2020 12:30,FALSE,1274,You know guys The key idea behind observing Retail Democracy Day is to provide equal opportunity not just to the bi… https://t.co/dEKFo3rQ0j,0,FALSE
Shilpis89,,Twitter for Android,,12/14/2020 12:30,FALSE,1414,the first one to get the kids together and The key idea behind observing Retail Democracy Day is to provide equal o… https://t.co/sGe3H3Xmsb,0,FALSE
Aditi_Goswami_,Kolkata,Twitter for Android,,12/14/2020 12:30,FALSE,3261,observing Retail Democracy Day is to provide equal opportunity not just to the big shots like Amazon/ Walmart but t… https://t.co/pceMIKXmRQ,0,FALSE
MSivakumar16,Chennai,Twitter for iPad,,12/14/2020 12:29,FALSE,152,"@srivatsayb Adani’s , Ambani’s , Tata’s,Godrej, Birla’s are very very crucial for India’s industrial growth. I laug… https://t.co/v2luTj0bSf",0,FALSE
OyeOakter,India,Twitter Web App,,12/14/2020 12:28,TRUE,401,"@India_Index_ At least #internet won't be Down during PowerCuts / Fluctuations  

 #MiniUPS -  Power-Packed for you… https://t.co/JoeFMgQxew",0,FALSE
VarulChaturved5,,Twitter Web App,,12/14/2020 12:27,FALSE,242,"Seeing you tube down 
Netflix and Amazon are the most happy kyoki unhe pata hai 
India me log bore na ho iske liye… https://t.co/IxmaTKBtFK",0,FALSE
Rahulya55245372,"कानपुर, भारत",Twitter for Android,,12/14/2020 12:26,FALSE,127,It’s so sad that Amazon India has started stealing from people. I have ordered a product on 5th dec and it showed d… https://t.co/oszYIIiX02,0,FALSE
India_Progress,Somewhere nice,Twitter Web App,,12/14/2020 12:23,TRUE,1087,Google just telling Amazon Facebook Apple and consumers that real power is still with Google. LOL,2,FALSE
akku2507,Bangalore ,Twitter for Android,,12/14/2020 12:22,TRUE,31,"@AmazonHelp Today's reply on requesting the update ::

Hello, I'm Sharath from Social Media Team Amazon India.

we… https://t.co/UXDwQHTu6y",0,FALSE
soumyajyoti_b,,StockTwits Web,,12/14/2020 12:21,FALSE,50,"$AMZN
Amazon is looking to expand its cricket programming in India, a country where the game enjoys huge popularity… https://t.co/LicXel6FDk",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 12:20,FALSE,3,"Deal Price: ₹ 199.00
Discount: ₹ 400.00 (67%)https://t.co/jA9BDdFZJr",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 12:20,FALSE,3,"Deal Price: ₹ 332.00
Discount: ₹ 268.00 (45%)https://t.co/5D0XgGeaWW",0,FALSE
discountsdeck,,Twitter Web App,,12/14/2020 12:18,FALSE,1,"#GoogleDown , #YoutubeDown And #SnapchatDown

Don't Know What To Do? You Can Check Out The Cool Deals And Offers Av… https://t.co/O1UZtbJbRW",0,FALSE
sss26888,"Mumbai, India",Twitter for Android,,12/14/2020 12:17,FALSE,26,"@iam_preethi Thus started the app economy in India. Ola, Uber, Swiggy, Zomato, PayTM, Amazon all flourished because… https://t.co/QE7XwHTVRi",0,FALSE
MILLCITYRADIO,"Lowell, MA",MCRAutoPostNowPlaying,,12/14/2020 12:16,FALSE,1547,#NowPlaying on https://t.co/TRnnbowV7G: I've Got My Love To Keep Me Warm (Featuring India Arie And Trombone Shorty)… https://t.co/asWiKLRI0B,0,FALSE
RamApparasu,"Hyderabad, India",Twitter Web App,,12/14/2020 12:15,FALSE,137,"Coca-cola came to India in the 1980s, took over 11 soft drink Indian/other brands also! Remaining were taken over b… https://t.co/AyhLElFfZq",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 12:11,FALSE,3,"Deal Price: ₹ 2,096.00
Discount: ₹ 1,834.00 (47%)https://t.co/QLEMV2pe2Z",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 12:11,FALSE,3,"Deal Price: ₹ 186.00
Discount: ₹ 802.00 (81%)https://t.co/emAFJYoCQr",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 12:11,FALSE,3,"Deal Price: ₹ 99.00
Discount: ₹ 71.00 (42%)https://t.co/6Rbg2Db9ry",0,FALSE
ChinaiPiramal,,Twitter for iPhone,,12/14/2020 12:09,FALSE,20,"If you aren’t sanitising your hands this way, you probably aren’t doing it right. Our #AceDefenceHandSanitisers are… https://t.co/DAEbQrw3qV",0,FALSE
MyBigPlunge,Gurgaon,Twitter Web App,,12/14/2020 12:07,TRUE,131,https://t.co/2aS0WXhWv4 has launched an unmatched collection with a wide range of #WeddingAnniversary Gifts .The co… https://t.co/mdGcysLOLo,0,FALSE
tjach521,,Twitter Web App,,12/14/2020 11:58,FALSE,2,"@prabhjeet_s @Uber_India @rha_india @Uber_India Very sorry to tell you Sir, but customer support of Uber In is very… https://t.co/iSZE2gtt3e",0,FALSE
coolrajanvohra,"Gurgaon, Haryana",Twitter for Android,,12/14/2020 11:55,TRUE,284,"@AmazonHelp I don't think you are getting my concern, you guys have done masters in providing worst constomer servi… https://t.co/FnW0ULG2fu",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:53,FALSE,3,"Deal Price: ₹ 899.00
Discount: ₹ 2,101.00 (70%)https://t.co/lV2KWOPHAG",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:53,FALSE,3,"Deal Price: ₹ 1,088.00
Discount: ₹ 1,307.00 (55%)https://t.co/0yRdKzzbMH",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:53,FALSE,3,"Deal Price: ₹ 129.00
Discount: ₹ 70.00 (35%)https://t.co/l8QX9Mg4lc",0,FALSE
nJJ1,India,Twitter for iPhone,,12/14/2020 11:47,TRUE,1319,We in india also need to introspect what we are doing good/not good to attract foreign capital. Govt has taken many… https://t.co/xpSc8lurcO,0,FALSE
Technic13207060,,Twitter Web App,,12/14/2020 11:42,FALSE,105,"CONGRATULATIONS 🎊
FOR BEING THE MOST LOVED BRAND OF 2020 IN INDIA.   (AMAZON)
@XiaomiIndia 
@SamsungIndia… https://t.co/nq0jif5wOu",0,FALSE
rwDhava,,Twitter for iPhone,,12/14/2020 11:41,FALSE,294,@amazonIN @amazon @RBI ALSO Dear RBI can anybody just walk in and open an account in the name of Amazon India ? Or… https://t.co/XOwgllGQKa,0,FALSE
wonderhousebook,"New Delhi, India",IFTTT,,12/14/2020 11:39,FALSE,68,"The 100 Best Birdwatching Sites In India 
For children and for adults
Available at amazon 
https://t.co/HrqxvyhWap… https://t.co/PJjpFDdRwJ",0,FALSE
Scimitar_SS,Poona,Twitter for Android,,12/14/2020 11:37,FALSE,910,@tejaschogale @AmazonHelp @OfficeOfRSP @nsitharaman @nsitharamanoffc @FinMinIndia @ascionline @UIDAI @amazonIN… https://t.co/9SdIvKgkM2,1,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:35,FALSE,3,"Deal Price: ₹ 999.00
Discount: ₹ 1,701.00 (63%)https://t.co/xNDoNnU6uR",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:35,FALSE,3,"Deal Price: ₹ 73.00
Discount: ₹ 77.00 (51%)https://t.co/X6U6rtgmqq",0,FALSE
shelike03,india,Twitter Web App,,12/14/2020 11:34,FALSE,24,"10 Best Moisturizer for Dry Skin On Amazon 💥💥

Link: https://t.co/L6AIHf7xre

#best #moisturizer #Amazon #India… https://t.co/cNnxx1KZWj",0,FALSE
goforcatchingm1,,Twitter Web App,,12/14/2020 11:31,FALSE,90,@mp_jagannath @MamataOfficial Amazon India launches fulfillment centre in WB https://t.co/GOzNWofdAT,1,FALSE
WestlandBooks,,TweetDeck,,12/14/2020 11:30,TRUE,1149,Most kings including Shivaji fought wars to secure their kingdoms. A strategic doctrine leading to a strategic cult… https://t.co/Ep7sCtOLUi,1,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:26,FALSE,3,"Deal Price: ₹ 403.00
Discount: ₹ 496.00 (55%)https://t.co/NEK6pq8nS2",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:26,FALSE,3,"Deal Price: ₹ 179.00
Discount: ₹ 61.00 (25%)https://t.co/c88qmxS5ep",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:26,FALSE,3,"Deal Price: ₹ 279.00
Discount: ₹ 321.00 (54%)https://t.co/8paEUlZkzE",0,FALSE
7Deals24,Hyderabad,Twitter Web App,,12/14/2020 11:20,FALSE,1,"[Many Product] Jaksons Kitchen &amp; Bath Fixtures 80% off @ Amazon

https://t.co/Z8F14d8dJY",0,FALSE
Equity_Nomad1,India,Twitter for Android,,12/14/2020 11:18,FALSE,25,Wrote a review on a poor quality toy on Amazon India. Today the seller called and wanted me to withdraw the review… https://t.co/1hp1l9lebW,0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:17,FALSE,3,"Deal Price: ₹ 199.00
Discount: ₹ 796.00 (80%)https://t.co/BbDjmLMa83",0,FALSE
broadbandforum,India,Broadband Forum,,12/14/2020 11:15,TRUE,1,AmazonBasics is Back on Amazon India! https://t.co/PXqiNs46td #DiscussOnlineShopping,0,FALSE
barunghosh,New Delhi/Kolkata,Twitter for Android,,12/14/2020 11:10,TRUE,84,@AmazonHelp What the hell is going on? Now the owner of the bookshop who is running a racket of duping @amazonIN cu… https://t.co/nzZpio3Z0D,0,FALSE
sood_2,"New Delhi, India",Twitter for Android,,12/14/2020 11:10,FALSE,45,"@HARVIND97224697 @BholaNath_BSF @BSF_India @ITBP_official @DGSSB Thank you @HARVIND97224697 
Book will soon be on Amazon",0,FALSE
IndieBookButler,Floating in the Bibliosphere,Hootsuite Inc.,,12/14/2020 11:10,FALSE,104048,"This title holds in its pages the very essence of #India, its people and its culture, conveyed through a selection… https://t.co/11EN1ff3Es",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:08,FALSE,3,"Deal Price: ₹ 1,199.00
Discount: ₹ 2,401.00 (67%)https://t.co/9ZGJc6vpVG",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:08,FALSE,3,"Deal Price: ₹ 1,275.00
Discount: ₹ 2,721.00 (68%)https://t.co/McCQl8NYPg",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:08,FALSE,3,"Deal Price: ₹ 399.00
Discount: ₹ 1,600.00 (80%)https://t.co/PFmQyIcDEu",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:08,FALSE,3,"Deal Price: ₹ 1,999.00
Discount: ₹ 6,001.00 (75%)https://t.co/ErigrGjH7p",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 11:08,FALSE,3,"Deal Price: ₹ 3,299.00
Discount: ₹ 16,691.00 (83%)https://t.co/yRaObMK1J9",0,FALSE
MorningContext,Singapore,TweetDeck,,12/14/2020 11:00,FALSE,29,"“With the UPI space already crowded with companies such as Walmart-owned PhonePe, Alibaba-backed Paytm, Google Pay,… https://t.co/ieuCc096Nc",4,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:59,FALSE,3,"Deal Price: ₹ 299.00
Discount: ₹ 1,001.00 (77%)https://t.co/pEVWJH1mND",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:59,FALSE,3,"Deal Price: ₹ 999.00
Discount: ₹ 896.00 (47%)https://t.co/eQGccrPPWZ",0,FALSE
OyeOakter,India,Twitter Web App,,12/14/2020 10:56,TRUE,401,@Animesh74623788 @DrRPNishank @narendramodi @AmitShah @PMOIndia @HMOIndia @transformIndia @mygovindia… https://t.co/JeIluVFzrO,0,FALSE
OyeOakter,India,Twitter Web App,,12/14/2020 10:56,TRUE,401,@rohitsinhaRS19 @DrRPNishank @narendramodi @AmitShah @PMOIndia @HMOIndia @transformIndia @mygovindia @EduMinOfIndia… https://t.co/qfMj6MYRAt,0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:50,FALSE,3,"Deal Price: ₹ 329.00
Discount: ₹ 266.00 (45%)https://t.co/8xa5aLWF0v",0,FALSE
mehulbhandari,delhi,Twitter for Android,,12/14/2020 10:50,FALSE,223,"@consaff @amazon @CCI_India @TRAI @aiims_newdelhi @MoHFW_INDIA not going to register, it is a matter of national po… https://t.co/hNGkatLbBp",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:50,FALSE,3,"Deal Price: ₹ 749.25
Discount: ₹ 249.75 (25%)https://t.co/zz0jQ9i80N",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:50,FALSE,3,"Deal Price: ₹ 749.00
Discount: ₹ 751.00 (50%)https://t.co/tOZ5ynBylF",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:50,FALSE,3,"Deal Price: ₹ 599.00
Discount: ₹ 5,801.00 (91%)https://t.co/V2aBWhEqxh",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:50,FALSE,3,"Deal Price: ₹ 1,109.00
Discount: ₹ 4,891.00 (82%)https://t.co/qBKDkbvQtq",0,FALSE
gajrajbishnoi,pune,Twitter for Android,,12/14/2020 10:50,FALSE,153,@AmazonHelp @JeffBezos @jagograhakjago @AskAnshul @AnilSinghvi_  there is not activity done on my ticket! How about… https://t.co/3m4BBs0Svv,0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:50,FALSE,3,"Deal Price: ₹ 649.00
Discount: ₹ 551.00 (46%)https://t.co/UQT6xqPJ7A",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:50,FALSE,3,"Deal Price: ₹ 549.00
Discount: ₹ 2,551.00 (82%)https://t.co/zujX9JbvnT",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:41,FALSE,3,"Deal Price: ₹ 99.00
Discount: ₹ 346.00 (78%)https://t.co/caFoCsayRA",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:41,FALSE,3,"Deal Price: ₹ 99.00
Discount: ₹ 401.00 (80%)https://t.co/AuDIsKlavG",0,FALSE
bodakenitish,Pune,Twitter Web App,,12/14/2020 10:40,TRUE,53,@jagograhakjago @amazonIN @amazon @ZeeNewsEnglish @CNBCTV18Live @ZeeNews Got call from person representing Amazon I… https://t.co/4s17BC1ZU6,0,FALSE
OyeOakter,India,Twitter Web App,,12/14/2020 10:40,TRUE,401,"@BT_India Uninterrupted Internet quickly becoming the Need of the Hour
.#MiniUPS -  Power-Packed for your Wifi at ₹… https://t.co/3bi15d3dWD",0,FALSE
acoruscapital,Hong Kong and South Africa,Twitter Web App,,12/14/2020 10:40,FALSE,3658,"""Amazon is going to generate its own renewable electricity over South Africa’s national grid""
#renewableenergy… https://t.co/WQ1UbEKJaN",2,FALSE
OyeOakter,India,Twitter Web App,,12/14/2020 10:40,TRUE,401,"@BT_India Uninterrupted Internet quickly becoming the Need of the Hour
.#MiniUPS -  Power-Packed for your Wifi at ₹… https://t.co/65uv2mbnSb",0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:32,FALSE,3,"Deal Price: ₹ 72.00
Discount: ₹ 427.00 (86%)https://t.co/85RVoud7fM",0,FALSE
DealBeeOfficial,India,Deal.Bee,,12/14/2020 10:31,FALSE,119,"Bean Bag Cover Starts at Rs.169.

https://t.co/ACbmVNLEh8",0,FALSE
alexs_ahs,Bordeaux,Twitter Web App,,12/14/2020 10:31,FALSE,2024,#AmazonPrimeVideo buys #Indian #Cricket rights. As #Amazon offers ever more products &amp; services I guess one has to… https://t.co/6MWxxuq9vR,0,FALSE
Techglares,India,Twitter for iPad,,12/14/2020 10:30,TRUE,16,"Bean Bags at Loot Price.

Link : https://t.co/UzOjH0zIPY",0,FALSE
Amazingdeals360,India,Twitter for Android,,12/14/2020 10:30,FALSE,2,"Loot

Bean bag covers

https://t.co/MtcQHPkyFP",0,FALSE
DealBeeOfficial,India,Deal.Bee,,12/14/2020 10:29,FALSE,119,Loot Bean bags https://t.co/dIMg7tTcjI,0,FALSE
OyeOakter,India,Twitter Web App,,12/14/2020 10:29,TRUE,401,@Mukeshy53985292 @DrRPNishank @narendramodi @AmitShah @PMOIndia @HMOIndia @transformIndia @mygovindia… https://t.co/9vPE4sqyrP,0,FALSE
OyeOakter,India,Twitter Web App,,12/14/2020 10:29,TRUE,401,@SHIVIMI06714865 @DrRPNishank @narendramodi @AmitShah @PMOIndia @HMOIndia @transformIndia @mygovindia… https://t.co/5pZMjNOyQp,0,FALSE
OyeOakter,India,Twitter Web App,,12/14/2020 10:28,TRUE,401,@Lukmaan48718959 @EduMinOfIndia @DrRPNishank @narendramodi @mygovindia @DDNewslive @PMOIndia @PIB_India @PIBHindi… https://t.co/d8nhiLZmGt,0,FALSE
Jugad_India,"Hyderabad, India",,,12/14/2020 10:23,FALSE,3,"Deal Price: ₹ 333.00
Discount: ₹ 407.00 (55%)https://t.co/0j6ws6b0IJ",0,FALSE
CryptoGirl_IND,Crypto #BTC Universe,Twitter Web App,,12/14/2020 10:21,FALSE,401,@GoingParabolic TELL AMAZON TO PROVIDE IN AMAZON INDIA  tooo @amazonIN,0,FALSE
rajkohl96761425,,Twitter for iPhone,,12/14/2020 10:21,FALSE,143,@geekyranjit @GoogleIndia @madebygoogle How is the price so low I had heard that even if it comes to India it will… https://t.co/DRiOj8GL1E,0,FALSE
Sanjay_Dixit,Jaipur,Twitter Web App,,12/14/2020 10:16,TRUE,245,"If you are interested in getting a signed copy of #UnbreakingIndia, contact @JaipurDialogues at +918619317791 - get… https://t.co/i19PfmGeeK",35,FALSE
Nayasa_India,,Hootsuite Inc.,,12/14/2020 10:16,FALSE,0,"When your serve ware looks so good you will automatically feel hungry. 

To buy click on this link:… https://t.co/5KOysl5zCy",0,FALSE
PeopleMatters2,India,TweetDeck,,12/14/2020 10:00,TRUE,1420,Saurabh Srivastava has been appointed the head of @AmazonFashion India after Arun Sirdeshmukh quit the company.… https://t.co/4EXmrUWv4R,0,FALSE
BroomAuthor,,Twitter Web App,,12/14/2020 9:58,FALSE,73,"Give the gift of reading this Christmas!  Can you find the hidden mouse on each page?
https://t.co/bOPeKCYxSf … …… https://t.co/qo49Vp9yr4",0,FALSE
bfanofhm,India,Twitter for Android,,12/14/2020 9:56,TRUE,1008,"@iam_preethi Also monopolized the telecom market and sidelined the competitors in a single blow.
Its the Amazon of India.",0,FALSE
